"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
2.623891005E1,-7.950000286E0,-2.153750038E1,-2.512500000E1,3.403427761E1
2.624891005E1,-7.962500095E0,-2.151250076E1,-2.506250000E1,3.397525575E1
2.625891005E1,-8.000000000E0,-2.151250076E1,-2.513750076E1,3.403941295E1
2.626891005E1,-7.987500191E0,-2.155000114E1,-2.520000076E1,3.410634467E1
2.627891005E1,-7.937500000E0,-2.155000114E1,-2.513750076E1,3.404850070E1
2.628891005E1,-7.900000095E0,-2.153750038E1,-2.510000038E1,3.400417538E1
2.629891005E1,-7.875000000E0,-2.153750038E1,-2.517500114E1,3.405378438E1
2.630891005E1,-7.849999905E0,-2.152499962E1,-2.526250076E1,3.410486845E1
2.631891005E1,-7.849999905E0,-2.158749962E1,-2.535000038E1,3.420913851E1
2.632891005E1,-7.837500095E0,-2.163750076E1,-2.543750000E1,3.430268580E1
2.633891005E1,-7.825000286E0,-2.164999962E1,-2.552499962E1,3.437264492E1
2.634891005E1,-7.862500191E0,-2.166250038E1,-2.558749962E1,3.443548996E1
2.635891005E1,-7.887500286E0,-2.161250114E1,-2.567500114E1,3.447489739E1
2.636891005E1,-7.875000000E0,-2.157500076E1,-2.571249962E1,3.447649808E1
2.637891005E1,-7.900000095E0,-2.156250000E1,-2.570000076E1,3.446507576E1
2.638891005E1,-7.925000191E0,-2.157500076E1,-2.563750076E1,3.443207417E1
2.639891005E1,-7.887500286E0,-2.152499962E1,-2.561250114E1,3.437351428E1
2.640891005E1,-7.862500191E0,-2.152499962E1,-2.562500000E1,3.437710201E1
2.641891005E1,-7.849999905E0,-2.156250000E1,-2.563750076E1,3.440705378E1
2.642891005E1,-7.787499905E0,-2.153750038E1,-2.552499962E1,3.429336208E1
2.643891005E1,-7.700000286E0,-2.156250000E1,-2.543750000E1,3.422422851E1
2.644891005E1,-7.675000191E0,-2.163750076E1,-2.548750114E1,3.430305791E1
2.645891005E1,-7.650000095E0,-2.166250038E1,-2.552499962E1,3.434111282E1
2.646891005E1,-7.599999905E0,-2.168750000E1,-2.547500038E1,3.430864759E1
2.647891005E1,-7.599999905E0,-2.171249962E1,-2.542500114E1,3.428736387E1
2.648891005E1,-7.587500095E0,-2.167500114E1,-2.533749962E1,3.419597519E1
2.649891005E1,-7.562500000E0,-2.164999962E1,-2.518750000E1,3.406352956E1
2.650891005E1,-7.575000286E0,-2.163750076E1,-2.522500038E1,3.408610733E1
2.651891005E1,-7.599999905E0,-2.160000038E1,-2.532500076E1,3.414199289E1
2.652891005E1,-7.650000095E0,-2.157500076E1,-2.532500076E1,3.413735231E1
2.653891005E1,-7.712500095E0,-2.156250000E1,-2.528750038E1,3.411571104E1
2.654891005E1,-7.724999905E0,-2.152499962E1,-2.528750038E1,3.409485163E1
2.655891005E1,-7.762500286E0,-2.148750114E1,-2.530000114E1,3.408898904E1
2.656891005E1,-7.800000191E0,-2.145000076E1,-2.523750114E1,3.402754766E1
2.657891005E1,-7.812500000E0,-2.143750000E1,-2.526250076E1,3.404108558E1
2.658891005E1,-7.825000286E0,-2.143750000E1,-2.525000000E1,3.403468137E1
2.659891005E1,-7.837500095E0,-2.146249962E1,-2.525000000E1,3.405330817E1
2.660891005E1,-7.812500000E0,-2.143750000E1,-2.523750114E1,3.402253704E1
2.661891005E1,-7.737500191E0,-2.139999962E1,-2.523750114E1,3.398176506E1
2.662891005E1,-7.724999905E0,-2.136250114E1,-2.523750114E1,3.395531685E1
2.663891005E1,-7.737500191E0,-2.138750076E1,-2.522500038E1,3.396461015E1
2.664891005E1,-7.724999905E0,-2.146249962E1,-2.528750038E1,3.405542819E1
2.665891005E1,-7.724999905E0,-2.147500038E1,-2.526250076E1,3.404475304E1
2.666891005E1,-7.687500000E0,-2.152499962E1,-2.526250076E1,3.406783248E1
2.667891005E1,-7.687500000E0,-2.155000114E1,-2.526250076E1,3.408363464E1
2.668891005E1,-7.712500095E0,-2.158749962E1,-2.528750038E1,3.413151730E1
2.669891005E1,-7.737500191E0,-2.163750076E1,-2.532500076E1,3.419657895E1
2.670891005E1,-7.750000000E0,-2.163750076E1,-2.535000038E1,3.421792598E1
2.671891005E1,-7.762500286E0,-2.164999962E1,-2.545000076E1,3.430279046E1
2.672891005E1,-7.787499905E0,-2.163750076E1,-2.556250000E1,3.438412425E1
2.673891005E1,-7.775000095E0,-2.163750076E1,-2.555000114E1,3.437200349E1
2.674891005E1,-7.800000191E0,-2.166250038E1,-2.550000000E1,3.435627928E1
2.675891005E1,-7.825000286E0,-2.166250038E1,-2.548750114E1,3.435268937E1
2.676891005E1,-7.812500000E0,-2.162500000E1,-2.545000076E1,3.429837197E1
2.677891005E1,-7.800000191E0,-2.162500000E1,-2.546249962E1,3.430480309E1
2.678891005E1,-7.800000191E0,-2.168750000E1,-2.553750038E1,3.439987769E1
2.679891005E1,-7.787499905E0,-2.167500114E1,-2.555000114E1,3.439845037E1
2.680891005E1,-7.762500286E0,-2.166250038E1,-2.546249962E1,3.431995368E1
2.681891005E1,-7.787499905E0,-2.166250038E1,-2.543750000E1,3.430707629E1
2.682891005E1,-7.762500286E0,-2.166250038E1,-2.551250076E1,3.435706665E1
2.683891005E1,-7.700000286E0,-2.167500114E1,-2.551250076E1,3.435088608E1
2.684891005E1,-7.675000191E0,-2.168750000E1,-2.539999962E1,3.426971352E1
2.685891005E1,-7.687500000E0,-2.167500114E1,-2.526250076E1,3.416280544E1
2.686891005E1,-7.687500000E0,-2.162500000E1,-2.520000076E1,3.408486937E1
2.687891005E1,-7.650000095E0,-2.163750076E1,-2.511250114E1,3.401972449E1
2.688891005E1,-7.662499905E0,-2.166250038E1,-2.510000038E1,3.402922048E1
2.689891005E1,-7.724999905E0,-2.162500000E1,-2.520000076E1,3.409334667E1
2.690891005E1,-7.787499905E0,-2.156250000E1,-2.522500038E1,3.408646660E1
2.691891005E1,-7.849999905E0,-2.153750038E1,-2.516250038E1,3.403876976E1
2.692891005E1,-7.912499905E0,-2.153750038E1,-2.521249962E1,3.409019968E1
2.693891005E1,-7.925000191E0,-2.156250000E1,-2.535000038E1,3.421066433E1
2.694891005E1,-7.912499905E0,-2.157500076E1,-2.545000076E1,3.428980682E1
2.695891005E1,-7.950000286E0,-2.153750038E1,-2.553750038E1,3.433992360E1
2.696891005E1,-7.987500191E0,-2.150000000E1,-2.552499962E1,3.431582383E1
2.697891005E1,-7.925000191E0,-2.152499962E1,-2.550000000E1,3.429841449E1
2.698891005E1,-7.875000000E0,-2.155000114E1,-2.560000038E1,3.437700094E1
2.699891005E1,-7.862500191E0,-2.153750038E1,-2.571249962E1,3.445018822E1
2.700891005E1,-7.849999905E0,-2.150000000E1,-2.563750076E1,3.436792027E1
2.701891005E1,-7.887500286E0,-2.145000076E1,-2.551250076E1,3.425204941E1
2.702891005E1,-7.900000095E0,-2.142500114E1,-2.542500114E1,3.417413289E1
2.703891005E1,-7.900000095E0,-2.142500114E1,-2.542500114E1,3.417413289E1
2.704891005E1,-7.862500191E0,-2.143750000E1,-2.548750114E1,3.421984848E1
2.705891005E1,-7.849999905E0,-2.141250038E1,-2.552499962E1,3.422927514E1
2.706891005E1,-7.849999905E0,-2.139999962E1,-2.551250076E1,3.421213494E1
2.707891005E1,-7.837500095E0,-2.142500114E1,-2.546249962E1,3.418765813E1
2.708891005E1,-7.812500000E0,-2.145000076E1,-2.550000000E1,3.422554147E1
2.709891005E1,-7.762500286E0,-2.148750114E1,-2.557500076E1,3.429358220E1
2.710891005E1,-7.712500095E0,-2.152499962E1,-2.566250038E1,3.437109530E1
2.711891005E1,-7.650000095E0,-2.157500076E1,-2.566250038E1,3.438847314E1
2.712891005E1,-7.650000095E0,-2.157500076E1,-2.558749962E1,3.433253990E1
2.713891005E1,-7.662499905E0,-2.158749962E1,-2.551250076E1,3.428734081E1
2.714891005E1,-7.662499905E0,-2.160000038E1,-2.550000000E1,3.428591433E1
2.715891005E1,-7.662499905E0,-2.158749962E1,-2.563750076E1,3.438045215E1
2.716891005E1,-7.650000095E0,-2.157500076E1,-2.567500114E1,3.439780288E1
2.717891005E1,-7.625000000E0,-2.153750038E1,-2.550000000E1,3.423820304E1
2.718891005E1,-7.650000095E0,-2.151250076E1,-2.535000038E1,3.411645805E1
2.719891005E1,-7.675000191E0,-2.147500038E1,-2.532500076E1,3.407986111E1
2.720891005E1,-7.675000191E0,-2.147500038E1,-2.537500000E1,3.411703232E1
2.721891005E1,-7.700000286E0,-2.148750114E1,-2.543750000E1,3.417702614E1
2.722891005E1,-7.700000286E0,-2.151250076E1,-2.542500114E1,3.418345180E1
2.723891005E1,-7.700000286E0,-2.156250000E1,-2.533749962E1,3.414996775E1
2.724891005E1,-7.724999905E0,-2.160000038E1,-2.533749962E1,3.417929968E1
2.725891005E1,-7.750000000E0,-2.166250038E1,-2.543750000E1,3.429858348E1
2.726891005E1,-7.762500286E0,-2.171249962E1,-2.556250000E1,3.442572376E1
2.727891005E1,-7.762500286E0,-2.171249962E1,-2.555000114E1,3.441644387E1
2.728891005E1,-7.787499905E0,-2.171249962E1,-2.546249962E1,3.435719257E1
2.729891005E1,-7.787499905E0,-2.168750000E1,-2.537500000E1,3.427657270E1
2.730891005E1,-7.812500000E0,-2.163750076E1,-2.527499962E1,3.417663239E1
2.731891005E1,-7.837500095E0,-2.160000038E1,-2.517500114E1,3.408470488E1
2.732891005E1,-7.875000000E0,-2.158749962E1,-2.517500114E1,3.408542867E1
2.733891005E1,-7.862500191E0,-2.158749962E1,-2.517500114E1,3.408254292E1
2.734891005E1,-7.862500191E0,-2.156250000E1,-2.512500000E1,3.402978020E1
2.735891005E1,-7.937500000E0,-2.155000114E1,-2.517500114E1,3.407619606E1
2.736891005E1,-7.925000191E0,-2.157500076E1,-2.527499962E1,3.416301936E1
2.737891005E1,-7.875000000E0,-2.161250114E1,-2.535000038E1,3.423066389E1
2.738891005E1,-7.862500191E0,-2.162500000E1,-2.545000076E1,3.430979558E1
2.739891005E1,-7.812500000E0,-2.166250038E1,-2.545000076E1,3.432202817E1
2.740891005E1,-7.724999905E0,-2.166250038E1,-2.541250038E1,3.427440331E1
2.741891005E1,-7.700000286E0,-2.161250114E1,-2.542500114E1,3.424647271E1
2.742891005E1,-7.737500191E0,-2.162500000E1,-2.538750076E1,3.423499276E1
2.743891005E1,-7.700000286E0,-2.166250038E1,-2.532500076E1,3.420394116E1
2.744891005E1,-7.662499905E0,-2.166250038E1,-2.533749962E1,3.420477619E1
2.745891005E1,-7.675000191E0,-2.167500114E1,-2.530000114E1,3.418773699E1
2.746891005E1,-7.625000000E0,-2.167500114E1,-2.521249962E1,3.411182253E1
2.747891005E1,-7.612500191E0,-2.164999962E1,-2.526250076E1,3.413014192E1
2.748891005E1,-7.650000095E0,-2.164999962E1,-2.536250114E1,3.421259197E1
2.749891005E1,-7.662499905E0,-2.166250038E1,-2.539999962E1,3.425109937E1
2.750891005E1,-7.625000000E0,-2.164999962E1,-2.543750000E1,3.426265481E1
2.751891005E1,-7.599999905E0,-2.162500000E1,-2.542500114E1,3.423202166E1
2.752891005E1,-7.637500286E0,-2.161250114E1,-2.542500114E1,3.423247434E1
2.753891005E1,-7.662499905E0,-2.161250114E1,-2.547500038E1,3.427520613E1
2.754891005E1,-7.687500000E0,-2.160000038E1,-2.548750114E1,3.428221678E1
2.755891005E1,-7.724999905E0,-2.157500076E1,-2.546249962E1,3.425631574E1
2.756891005E1,-7.750000000E0,-2.157500076E1,-2.538750076E1,3.420626190E1
2.757891005E1,-7.787499905E0,-2.158749962E1,-2.528750038E1,3.414854272E1
2.758891005E1,-7.825000286E0,-2.161250114E1,-2.525000000E1,3.414518026E1
2.759891005E1,-7.837500095E0,-2.160000038E1,-2.523750114E1,3.413089346E1
2.760891005E1,-7.825000286E0,-2.157500076E1,-2.518750000E1,3.407523211E1
2.761891005E1,-7.812500000E0,-2.155000114E1,-2.508749962E1,3.398264767E1
2.762891005E1,-7.837500095E0,-2.156250000E1,-2.500000000E1,3.393181124E1
2.763891005E1,-7.849999905E0,-2.157500076E1,-2.495000076E1,3.390583570E1
2.764891005E1,-7.825000286E0,-2.155000114E1,-2.492500114E1,3.386574761E1
2.765891005E1,-7.775000095E0,-2.152499962E1,-2.493750000E1,3.384752785E1
2.766891005E1,-7.687500000E0,-2.151250076E1,-2.496249962E1,3.383802199E1
2.767891005E1,-7.650000095E0,-2.151250076E1,-2.492500114E1,3.380186197E1
2.768891005E1,-7.637500286E0,-2.153750038E1,-2.495000076E1,3.383338398E1
2.769891005E1,-7.612500191E0,-2.152499962E1,-2.506250000E1,3.390287118E1
2.770891005E1,-7.562500000E0,-2.148750114E1,-2.511250114E1,3.390489383E1
2.771891005E1,-7.537499905E0,-2.145000076E1,-2.513750076E1,3.389410542E1
2.772891005E1,-7.587500095E0,-2.147500038E1,-2.520000076E1,3.396742318E1
2.773891005E1,-7.687500000E0,-2.152499962E1,-2.523750114E1,3.404929851E1
2.774891005E1,-7.800000191E0,-2.157500076E1,-2.521249962E1,3.408798612E1
2.775891005E1,-7.849999905E0,-2.160000038E1,-2.525000000E1,3.414300829E1
2.776891005E1,-7.912499905E0,-2.157500076E1,-2.517500114E1,3.408619948E1
2.777891005E1,-7.962500095E0,-2.162500000E1,-2.510000038E1,3.407421389E1
2.778891005E1,-7.974999905E0,-2.167500114E1,-2.516250038E1,3.415490775E1
2.779891005E1,-7.962500095E0,-2.171249962E1,-2.520000076E1,3.420342214E1
2.780891005E1,-7.900000095E0,-2.171249962E1,-2.517500114E1,3.417050371E1
2.781891005E1,-7.825000286E0,-2.168750000E1,-2.507500076E1,3.406367492E1
2.782891005E1,-7.762500286E0,-2.164999962E1,-2.500000000E1,3.397026485E1
2.783891005E1,-7.712500095E0,-2.163750076E1,-2.512500000E1,3.404305688E1
2.784891005E1,-7.700000286E0,-2.163750076E1,-2.535000038E1,3.420663624E1
2.785891005E1,-7.712500095E0,-2.161250114E1,-2.543750000E1,3.425856491E1
2.786891005E1,-7.724999905E0,-2.157500076E1,-2.539999962E1,3.420988544E1
2.787891005E1,-7.750000000E0,-2.157500076E1,-2.539999962E1,3.421553943E1
2.788891005E1,-7.775000095E0,-2.157500076E1,-2.542500114E1,3.423977172E1
2.789891005E1,-7.787499905E0,-2.160000038E1,-2.560000038E1,3.438844560E1
2.790891005E1,-7.849999905E0,-2.162500000E1,-2.580000114E1,3.456737165E1
2.791891005E1,-7.912499905E0,-2.164999962E1,-2.570000076E1,3.452274869E1
2.792891005E1,-7.950000286E0,-2.161250114E1,-2.548750114E1,3.434989701E1
2.793891005E1,-7.962500095E0,-2.161250114E1,-2.543750000E1,3.431571098E1
2.794891005E1,-8.000000000E0,-2.164999962E1,-2.550000000E1,3.439436703E1
2.795891005E1,-8.000000000E0,-2.163750076E1,-2.548750114E1,3.437723307E1
2.796891005E1,-8.012499809E0,-2.161250114E1,-2.547500038E1,3.435514522E1
2.797891005E1,-8.012499809E0,-2.157500076E1,-2.542500114E1,3.429448198E1
2.798891005E1,-7.925000191E0,-2.151250076E1,-2.531250000E1,3.415136854E1
2.799891005E1,-7.900000095E0,-2.148750114E1,-2.536250114E1,3.416693096E1
2.800891005E1,-7.849999905E0,-2.150000000E1,-2.548750114E1,3.425617044E1
2.801891005E1,-7.812500000E0,-2.155000114E1,-2.553750038E1,3.431620071E1
2.802891005E1,-7.775000095E0,-2.156250000E1,-2.548750114E1,3.427834225E1
2.803891005E1,-7.762500286E0,-2.158749962E1,-2.546249962E1,3.427266312E1
2.804891005E1,-7.700000286E0,-2.160000038E1,-2.538750076E1,3.421074708E1
2.805891005E1,-7.662499905E0,-2.160000038E1,-2.526250076E1,3.410964477E1
2.806891005E1,-7.675000191E0,-2.163750076E1,-2.520000076E1,3.408998542E1
2.807891005E1,-7.675000191E0,-2.168750000E1,-2.518750000E1,3.411251149E1
2.808891005E1,-7.700000286E0,-2.168750000E1,-2.516250038E1,3.409969334E1
2.809891005E1,-7.700000286E0,-2.161250114E1,-2.508749962E1,3.399665935E1
2.810891005E1,-7.724999905E0,-2.156250000E1,-2.507500076E1,3.396134115E1
2.811891005E1,-7.762500286E0,-2.153750038E1,-2.508749962E1,3.396325913E1
2.812891005E1,-7.812500000E0,-2.151250076E1,-2.518750000E1,3.403282242E1
2.813891005E1,-7.862500191E0,-2.151250076E1,-2.526250076E1,3.409986134E1
2.814891005E1,-7.875000000E0,-2.152499962E1,-2.539999962E1,3.421258853E1
2.815891005E1,-7.862500191E0,-2.146249962E1,-2.546249962E1,3.421690643E1
2.816891005E1,-7.862500191E0,-2.146249962E1,-2.543750000E1,3.419830705E1
2.817891005E1,-7.862500191E0,-2.152499962E1,-2.546249962E1,3.425614404E1
2.818891005E1,-7.849999905E0,-2.155000114E1,-2.543750000E1,3.425042268E1
2.819891005E1,-7.837500095E0,-2.153750038E1,-2.536250114E1,3.418401373E1
2.820891005E1,-7.837500095E0,-2.155000114E1,-2.526250076E1,3.411777985E1
2.821891005E1,-7.887500286E0,-2.156250000E1,-2.518750000E1,3.408172858E1
2.822891005E1,-7.937500000E0,-2.152499962E1,-2.503750038E1,3.395888603E1
2.823891005E1,-7.974999905E0,-2.153750038E1,-2.495000076E1,3.391116460E1
2.824891005E1,-8.000000000E0,-2.153750038E1,-2.497500038E1,3.393544705E1
2.825891005E1,-8.037500381E0,-2.153750038E1,-2.497500038E1,3.394430702E1
2.826891005E1,-8.074999809E0,-2.152499962E1,-2.500000000E1,3.396367516E1
2.827891005E1,-8.112500191E0,-2.151250076E1,-2.514999962E1,3.407525245E1
2.828891005E1,-8.100000381E0,-2.152499962E1,-2.528750038E1,3.418176839E1
2.829891005E1,-8.062500000E0,-2.152499962E1,-2.539999962E1,3.425623294E1
2.830891005E1,-8.025000572E0,-2.157500076E1,-2.555000114E1,3.439017084E1
2.831891005E1,-8.000000000E0,-2.164999962E1,-2.552499962E1,3.441290585E1
2.832891005E1,-7.950000286E0,-2.166250038E1,-2.547500038E1,3.437211183E1
2.833891005E1,-7.925000191E0,-2.161250114E1,-2.547500038E1,3.433484350E1
2.834891005E1,-7.900000095E0,-2.160000038E1,-2.543750000E1,3.429338747E1
2.835891005E1,-7.875000000E0,-2.161250114E1,-2.538750076E1,3.425844459E1
2.836891005E1,-7.849999905E0,-2.162500000E1,-2.533749962E1,3.422355929E1
2.837891005E1,-7.849999905E0,-2.166250038E1,-2.532500076E1,3.423802104E1
2.838891005E1,-7.837500095E0,-2.166250038E1,-2.530000114E1,3.421666828E1
2.839891005E1,-7.787499905E0,-2.162500000E1,-2.532500076E1,3.420002110E1
2.840891005E1,-7.737500191E0,-2.160000038E1,-2.526250076E1,3.412657133E1
2.841891005E1,-7.712500095E0,-2.163750076E1,-2.513750076E1,3.405228394E1
2.842891005E1,-7.712500095E0,-2.167500114E1,-2.508749962E1,3.403925630E1
2.843891005E1,-7.712500095E0,-2.170000076E1,-2.508749962E1,3.405518063E1
2.844891005E1,-7.762500286E0,-2.168750000E1,-2.510000038E1,3.406778663E1
2.845891005E1,-7.787499905E0,-2.166250038E1,-2.510000038E1,3.405758501E1
2.846891005E1,-7.812500000E0,-2.164999962E1,-2.502499962E1,3.400012126E1
2.847891005E1,-7.887500286E0,-2.162500000E1,-2.495000076E1,3.394636687E1
2.848891005E1,-8.000000000E0,-2.162500000E1,-2.500000000E1,3.400941965E1
2.849891005E1,-8.037500381E0,-2.163750076E1,-2.510000038E1,3.409974884E1
2.850891005E1,-8.037500381E0,-2.162500000E1,-2.516250038E1,3.413785967E1
2.851891005E1,-8.025000572E0,-2.160000038E1,-2.514999962E1,3.410986854E1
2.852891005E1,-8.000000000E0,-2.158749962E1,-2.508749962E1,3.405000407E1
2.853891005E1,-8.012499809E0,-2.153750038E1,-2.505000114E1,3.399362636E1
2.854891005E1,-8.012499809E0,-2.147500038E1,-2.508749962E1,3.398173674E1
2.855891005E1,-7.950000286E0,-2.145000076E1,-2.513750076E1,3.398821828E1
2.856891005E1,-7.875000000E0,-2.145000076E1,-2.506250000E1,3.391529248E1
2.857891005E1,-7.837500095E0,-2.141250038E1,-2.505000114E1,3.387364961E1
2.858891005E1,-7.812500000E0,-2.141250038E1,-2.513750076E1,3.393264318E1
2.859891005E1,-7.800000191E0,-2.143750000E1,-2.514999962E1,3.395480658E1
2.860891005E1,-7.800000191E0,-2.143750000E1,-2.513750076E1,3.394554984E1
2.861891005E1,-7.750000000E0,-2.143750000E1,-2.516250038E1,3.395261892E1
2.862891005E1,-7.737500191E0,-2.146249962E1,-2.514999962E1,3.395629956E1
2.863891005E1,-7.750000000E0,-2.150000000E1,-2.512500000E1,3.396436552E1
2.864891005E1,-7.762500286E0,-2.151250076E1,-2.527499962E1,3.408620990E1
2.865891005E1,-7.775000095E0,-2.151250076E1,-2.532500076E1,3.412614803E1
2.866891005E1,-7.750000000E0,-2.150000000E1,-2.522500038E1,3.403840690E1
2.867891005E1,-7.737500191E0,-2.148750114E1,-2.521249962E1,3.401840313E1
2.868891005E1,-7.724999905E0,-2.151250076E1,-2.521249962E1,3.403135980E1
2.869891005E1,-7.712500095E0,-2.152499962E1,-2.516250038E1,3.399940723E1
2.870891005E1,-7.700000286E0,-2.151250076E1,-2.516250038E1,3.398866162E1
2.871891005E1,-7.687500000E0,-2.150000000E1,-2.526250076E1,3.405204254E1
2.872891005E1,-7.662499905E0,-2.153750038E1,-2.522500038E1,3.404230415E1
2.873891005E1,-7.637500286E0,-2.158749962E1,-2.516250038E1,3.402209541E1
2.874891005E1,-7.612500191E0,-2.160000038E1,-2.512500000E1,3.399670279E1
2.875891005E1,-7.599999905E0,-2.162500000E1,-2.516250038E1,3.403750944E1
2.876891005E1,-7.587500095E0,-2.166250038E1,-2.523750114E1,3.411400804E1
2.877891005E1,-7.562500000E0,-2.172500038E1,-2.525000000E1,3.415742303E1
2.878891005E1,-7.525000095E0,-2.178750038E1,-2.526250076E1,3.419816872E1
2.879891005E1,-7.462500095E0,-2.177499962E1,-2.521249962E1,3.413956141E1
2.880891005E1,-7.450000286E0,-2.173750114E1,-2.523750114E1,3.413140671E1
2.881891005E1,-7.462500095E0,-2.172500038E1,-2.537500000E1,3.422798817E1
2.882891005E1,-7.512500286E0,-2.170000076E1,-2.553750038E1,3.434372751E1
2.883891005E1,-7.512500286E0,-2.170000076E1,-2.556250000E1,3.436232093E1
2.884891005E1,-7.512500286E0,-2.166250038E1,-2.550000000E1,3.429215046E1
2.885891005E1,-7.575000286E0,-2.160000038E1,-2.546249962E1,3.423856791E1
2.886891005E1,-7.625000000E0,-2.157500076E1,-2.548750114E1,3.425250352E1
2.887891005E1,-7.700000286E0,-2.157500076E1,-2.558749962E1,3.434371557E1
2.888891005E1,-7.724999905E0,-2.157500076E1,-2.562500000E1,3.437727311E1
2.889891005E1,-7.737500191E0,-2.158749962E1,-2.550000000E1,3.429488371E1
2.890891005E1,-7.737500191E0,-2.161250114E1,-2.535000038E1,3.419929289E1
2.891891005E1,-7.787499905E0,-2.160000038E1,-2.532500076E1,3.418421909E1
2.892891005E1,-7.812500000E0,-2.163750076E1,-2.535000038E1,3.423213570E1
2.893891005E1,-7.787499905E0,-2.168750000E1,-2.537500000E1,3.427657270E1
2.894891005E1,-7.812500000E0,-2.171249962E1,-2.532500076E1,3.426110710E1
2.895891005E1,-7.800000191E0,-2.173750114E1,-2.522500038E1,3.420028660E1
2.896891005E1,-7.775000095E0,-2.175000000E1,-2.510000038E1,3.411045508E1
2.897891005E1,-7.737500191E0,-2.172500038E1,-2.506250000E1,3.405838307E1
2.898891005E1,-7.724999905E0,-2.167500114E1,-2.512500000E1,3.406973618E1
2.899891005E1,-7.712500095E0,-2.163750076E1,-2.507500076E1,3.400617238E1
2.900891005E1,-7.687500000E0,-2.155000114E1,-2.510000038E1,3.396336592E1
2.901891005E1,-7.662499905E0,-2.150000000E1,-2.521249962E1,3.400932287E1
2.902891005E1,-7.662499905E0,-2.150000000E1,-2.525000000E1,3.403713273E1
2.903891005E1,-7.662499905E0,-2.145000076E1,-2.521249962E1,3.397773645E1
2.904891005E1,-7.662499905E0,-2.145000076E1,-2.526250076E1,3.401485532E1
2.905891005E1,-7.700000286E0,-2.148750114E1,-2.528750038E1,3.406553075E1
2.906891005E1,-7.700000286E0,-2.152499962E1,-2.518750000E1,3.401508150E1
2.907891005E1,-7.687500000E0,-2.152499962E1,-2.513750076E1,3.397524407E1
2.908891005E1,-7.675000191E0,-2.157500076E1,-2.508749962E1,3.396717420E1
2.909891005E1,-7.650000095E0,-2.157500076E1,-2.501250076E1,3.390616985E1
2.910891005E1,-7.599999905E0,-2.157500076E1,-2.503750038E1,3.391337615E1
2.911891005E1,-7.587500095E0,-2.160000038E1,-2.506250000E1,3.394494190E1
2.912891005E1,-7.612500191E0,-2.158749962E1,-2.502499962E1,3.391490682E1
2.913891005E1,-7.650000095E0,-2.156250000E1,-2.503750038E1,3.391666748E1
2.914891005E1,-7.637500286E0,-2.152499962E1,-2.511250114E1,3.394546705E1
2.915891005E1,-7.637500286E0,-2.153750038E1,-2.513750076E1,3.397188953E1
