"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
2.279901195E1,-2.610000038E1,-9.140000153E1,-2.020000076E1
2.280849848E1,-2.610000038E1,-9.140000153E1,-2.020000076E1
2.281842914E1,-2.610000038E1,-9.140000153E1,-2.020000076E1
2.282853968E1,-2.610000038E1,-9.150000000E1,-2.020000076E1
2.283844148E1,-2.620000076E1,-9.150000000E1,-2.020000076E1
2.284870191E1,-2.629999924E1,-9.159999847E1,-2.029999924E1
2.285851525E1,-2.629999924E1,-9.159999847E1,-2.029999924E1
2.286869275E1,-2.620000076E1,-9.159999847E1,-2.029999924E1
2.287845702E1,-2.620000076E1,-9.159999847E1,-2.039999962E1
2.288909225E1,-2.620000076E1,-9.159999847E1,-2.029999924E1
2.289858968E1,-2.629999924E1,-9.159999847E1,-2.029999924E1
2.290847679E1,-2.629999924E1,-9.169999695E1,-2.039999962E1
2.291851487E1,-2.629999924E1,-9.169999695E1,-2.039999962E1
2.292900314E1,-2.639999962E1,-9.180000305E1,-2.050000000E1
2.293862675E1,-2.629999924E1,-9.159999847E1,-2.039999962E1
2.294873595E1,-2.620000076E1,-9.159999847E1,-2.039999962E1
2.295847514E1,-2.620000076E1,-9.159999847E1,-2.029999924E1
2.296864248E1,-2.620000076E1,-9.159999847E1,-2.029999924E1
2.297902606E1,-2.620000076E1,-9.159999847E1,-2.029999924E1
2.298849464E1,-2.610000038E1,-9.150000000E1,-2.020000076E1
2.299859125E1,-2.610000038E1,-9.150000000E1,-2.020000076E1
2.300856658E1,-2.610000038E1,-9.150000000E1,-2.020000076E1
2.301854191E1,-2.600000000E1,-9.140000153E1,-2.010000038E1
2.302867337E1,-2.589999962E1,-9.130000305E1,-2.010000038E1
2.303846629E1,-2.589999962E1,-9.130000305E1,-2.010000038E1
2.304853856E1,-2.579999924E1,-9.130000305E1,-2.000000000E1
2.305863664E1,-2.579999924E1,-9.119999695E1,-2.000000000E1
2.306845537E1,-2.570000076E1,-9.119999695E1,-1.989999962E1
2.307920768E1,-2.570000076E1,-9.119999695E1,-2.000000000E1
2.308847183E1,-2.570000076E1,-9.119999695E1,-2.000000000E1
2.309873379E1,-2.560000038E1,-9.119999695E1,-2.000000000E1
2.310884872E1,-2.560000038E1,-9.109999847E1,-2.000000000E1
2.311921472E1,-2.560000038E1,-9.109999847E1,-2.000000000E1
2.312895798E1,-2.560000038E1,-9.109999847E1,-2.000000000E1
2.313873618E1,-2.560000038E1,-9.109999847E1,-2.000000000E1
2.315110943E1,-2.550000000E1,-9.100000000E1,-1.989999962E1
2.316348268E1,-2.550000000E1,-9.090000153E1,-1.989999962E1
2.317847125E1,-2.539999962E1,-9.090000153E1,-1.979999924E1
2.318844698E1,-2.539999962E1,-9.090000153E1,-1.979999924E1
2.319851402E1,-2.539999962E1,-9.080000305E1,-1.979999924E1
2.320846325E1,-2.529999924E1,-9.080000305E1,-1.970000076E1
2.321845825E1,-2.529999924E1,-9.080000305E1,-1.970000076E1
2.322877883E1,-2.520000076E1,-9.069999695E1,-1.960000038E1
2.323846906E1,-2.520000076E1,-9.069999695E1,-1.960000038E1
2.324881387E1,-2.520000076E1,-9.069999695E1,-1.970000076E1
2.325902910E1,-2.529999924E1,-9.080000305E1,-1.970000076E1
2.326853137E1,-2.520000076E1,-9.069999695E1,-1.960000038E1
2.327845395E1,-2.520000076E1,-9.069999695E1,-1.960000038E1
2.328853698E1,-2.520000076E1,-9.069999695E1,-1.960000038E1
2.329844614E1,-2.520000076E1,-9.059999847E1,-1.970000076E1
2.330845222E1,-2.520000076E1,-9.069999695E1,-1.970000076E1
2.331856337E1,-2.529999924E1,-9.069999695E1,-1.970000076E1
2.332847641E1,-2.529999924E1,-9.069999695E1,-1.979999924E1
2.333844468E1,-2.539999962E1,-9.069999695E1,-1.979999924E1
2.334874029E1,-2.539999962E1,-9.069999695E1,-1.979999924E1
2.335850029E1,-2.539999962E1,-9.069999695E1,-1.979999924E1
2.336857248E1,-2.539999962E1,-9.080000305E1,-1.989999962E1
2.337880037E1,-2.539999962E1,-9.069999695E1,-1.979999924E1
2.338915295E1,-2.550000000E1,-9.080000305E1,-1.979999924E1
2.339866095E1,-2.550000000E1,-9.080000305E1,-1.979999924E1
2.340852529E1,-2.550000000E1,-9.080000305E1,-1.979999924E1
2.341892068E1,-2.560000038E1,-9.090000153E1,-1.989999962E1
2.342852379E1,-2.550000000E1,-9.090000153E1,-1.979999924E1
2.343873787E1,-2.560000038E1,-9.090000153E1,-1.979999924E1
2.344849302E1,-2.570000076E1,-9.100000000E1,-1.989999962E1
2.345845202E1,-2.570000076E1,-9.100000000E1,-1.989999962E1
2.346901433E1,-2.570000076E1,-9.100000000E1,-1.979999924E1
2.347848918E1,-2.570000076E1,-9.100000000E1,-1.979999924E1
2.348848106E1,-2.570000076E1,-9.100000000E1,-1.979999924E1
2.349854025E1,-2.570000076E1,-9.109999847E1,-1.979999924E1
2.350848091E1,-2.570000076E1,-9.100000000E1,-1.979999924E1
2.351947325E1,-2.570000076E1,-9.100000000E1,-1.970000076E1
2.352851802E1,-2.570000076E1,-9.109999847E1,-1.979999924E1
2.353846860E1,-2.570000076E1,-9.109999847E1,-1.989999962E1
2.354848629E1,-2.579999924E1,-9.119999695E1,-1.979999924E1
2.355878352E1,-2.570000076E1,-9.109999847E1,-1.979999924E1
2.356847268E1,-2.570000076E1,-9.109999847E1,-1.979999924E1
2.357844618E1,-2.570000076E1,-9.109999847E1,-1.989999962E1
2.358903968E1,-2.570000076E1,-9.100000000E1,-1.989999962E1
2.359851441E1,-2.560000038E1,-9.100000000E1,-1.979999924E1
2.360848010E1,-2.560000038E1,-9.100000000E1,-1.970000076E1
2.361854606E1,-2.560000038E1,-9.100000000E1,-1.960000038E1
2.362899979E1,-2.550000000E1,-9.100000000E1,-1.960000038E1
2.363845894E1,-2.550000000E1,-9.100000000E1,-1.960000038E1
2.364907645E1,-2.550000000E1,-9.100000000E1,-1.960000038E1
2.365845498E1,-2.550000000E1,-9.100000000E1,-1.950000000E1
2.366848379E1,-2.539999962E1,-9.090000153E1,-1.939999962E1
2.367851291E1,-2.529999924E1,-9.090000153E1,-1.939999962E1
2.368864383E1,-2.520000076E1,-9.080000305E1,-1.929999924E1
2.369853814E1,-2.520000076E1,-9.080000305E1,-1.929999924E1
2.370927422E1,-2.520000076E1,-9.080000305E1,-1.929999924E1
2.371849606E1,-2.510000038E1,-9.069999695E1,-1.920000076E1
2.372863948E1,-2.510000038E1,-9.069999695E1,-1.920000076E1
2.373857564E1,-2.510000038E1,-9.069999695E1,-1.920000076E1
2.374848852E1,-2.500000000E1,-9.059999847E1,-1.920000076E1
2.375843506E1,-2.510000038E1,-9.069999695E1,-1.920000076E1
2.376903237E1,-2.510000038E1,-9.069999695E1,-1.929999924E1
2.377843802E1,-2.510000038E1,-9.080000305E1,-1.939999962E1
2.378908502E1,-2.510000038E1,-9.080000305E1,-1.939999962E1
2.379879925E1,-2.510000038E1,-9.080000305E1,-1.929999924E1
2.380851348E1,-2.520000076E1,-9.080000305E1,-1.929999924E1
2.381852060E1,-2.520000076E1,-9.090000153E1,-1.939999962E1
2.382848760E1,-2.520000076E1,-9.080000305E1,-1.939999962E1
2.383853318E1,-2.529999924E1,-9.090000153E1,-1.939999962E1
2.384848533E1,-2.529999924E1,-9.090000153E1,-1.950000000E1
2.385846825E1,-2.539999962E1,-9.100000000E1,-1.950000000E1
2.386878910E1,-2.539999962E1,-9.109999847E1,-1.960000038E1
2.387842829E1,-2.550000000E1,-9.109999847E1,-1.960000038E1
2.388849825E1,-2.550000000E1,-9.109999847E1,-1.960000038E1
2.389903314E1,-2.560000038E1,-9.119999695E1,-1.960000038E1
2.390848933E1,-2.570000076E1,-9.130000305E1,-1.970000076E1
2.391845971E1,-2.579999924E1,-9.130000305E1,-1.979999924E1
2.392853918E1,-2.579999924E1,-9.140000153E1,-1.979999924E1
2.393847418E1,-2.589999962E1,-9.140000153E1,-1.989999962E1
2.394855241E1,-2.589999962E1,-9.150000000E1,-1.989999962E1
2.395898595E1,-2.589999962E1,-9.150000000E1,-1.989999962E1
2.396843068E1,-2.600000000E1,-9.150000000E1,-2.000000000E1
2.397845245E1,-2.610000038E1,-9.150000000E1,-2.000000000E1
2.398858460E1,-2.620000076E1,-9.159999847E1,-2.010000038E1
2.399844591E1,-2.620000076E1,-9.159999847E1,-2.010000038E1
2.400857587E1,-2.620000076E1,-9.159999847E1,-2.000000000E1
2.401853183E1,-2.620000076E1,-9.159999847E1,-2.000000000E1
2.402848406E1,-2.620000076E1,-9.159999847E1,-2.000000000E1
2.403848325E1,-2.620000076E1,-9.159999847E1,-2.000000000E1
2.404905664E1,-2.620000076E1,-9.150000000E1,-1.989999962E1
2.405851360E1,-2.620000076E1,-9.150000000E1,-1.989999962E1
2.405851360E1,-7.500000000E0,-8.280000305E1,-1.710000038E1
2.407189075E1,-7.600000381E0,-8.309999847E1,-1.670000076E1
2.408203129E1,-7.700000763E0,-8.309999847E1,-1.700000000E1
2.409200179E1,-8.000000000E0,-8.319999695E1,-1.710000038E1
2.410193044E1,-8.299999237E0,-8.340000153E1,-1.739999962E1
2.411188341E1,-8.399999619E0,-8.350000000E1,-1.750000000E1
2.412357468E1,-8.600000381E0,-8.369999695E1,-1.770000076E1
2.413221979E1,-8.899999619E0,-8.390000153E1,-1.789999962E1
2.414187587E1,-9.100000381E0,-8.409999847E1,-1.800000000E1
2.415357187E1,-9.299999237E0,-8.419999695E1,-1.820000076E1
2.416398360E1,-9.500000000E0,-8.440000153E1,-1.829999924E1
2.418184160E1,-9.700000763E0,-8.459999847E1,-1.860000038E1
2.419195571E1,-9.700000763E0,-8.459999847E1,-1.860000038E1
2.420191875E1,-9.799999237E0,-8.459999847E1,-1.860000038E1
2.421194941E1,-9.799999237E0,-8.469999695E1,-1.850000000E1
2.422186102E1,-9.899999619E0,-8.480000305E1,-1.860000038E1
2.423186456E1,-1.000000000E1,-8.490000153E1,-1.870000076E1
2.424193579E1,-1.000000000E1,-8.490000153E1,-1.860000038E1
2.425184706E1,-1.000000000E1,-8.490000153E1,-1.860000038E1
2.426188241E1,-1.010000038E1,-8.500000000E1,-1.870000076E1
2.427224168E1,-1.010000038E1,-8.500000000E1,-1.860000038E1
2.428186610E1,-1.010000038E1,-8.500000000E1,-1.870000076E1
2.429197618E1,-1.010000038E1,-8.509999847E1,-1.870000076E1
2.430194856E1,-1.000000000E1,-8.500000000E1,-1.870000076E1
2.431188114E1,-9.899999619E0,-8.500000000E1,-1.860000038E1
2.432188279E1,-9.899999619E0,-8.490000153E1,-1.860000038E1
2.433184964E1,-9.899999619E0,-8.490000153E1,-1.860000038E1
2.434184737E1,-9.799999237E0,-8.490000153E1,-1.850000000E1
2.435199864E1,-9.799999237E0,-8.490000153E1,-1.850000000E1
2.436193529E1,-9.899999619E0,-8.500000000E1,-1.860000038E1
2.437194425E1,-9.899999619E0,-8.500000000E1,-1.860000038E1
2.438251679E1,-9.899999619E0,-8.500000000E1,-1.860000038E1
2.439195121E1,-9.799999237E0,-8.500000000E1,-1.860000038E1
2.440199006E1,-9.799999237E0,-8.500000000E1,-1.860000038E1
2.441191318E1,-9.799999237E0,-8.500000000E1,-1.860000038E1
2.442193918E1,-9.700000763E0,-8.500000000E1,-1.860000038E1
2.443191929E1,-9.700000763E0,-8.490000153E1,-1.850000000E1
2.444202433E1,-9.700000763E0,-8.490000153E1,-1.850000000E1
2.445188564E1,-9.600000381E0,-8.490000153E1,-1.839999962E1
2.446196683E1,-9.500000000E0,-8.480000305E1,-1.829999924E1
2.447187994E1,-9.500000000E0,-8.480000305E1,-1.820000076E1
2.448189356E1,-9.500000000E0,-8.480000305E1,-1.829999924E1
2.449191521E1,-9.500000000E0,-8.490000153E1,-1.820000076E1
2.450251791E1,-9.500000000E0,-8.490000153E1,-1.829999924E1
2.451221014E1,-9.500000000E0,-8.490000153E1,-1.829999924E1
2.452190237E1,-9.500000000E0,-8.490000153E1,-1.820000076E1
2.453186902E1,-9.399999619E0,-8.480000305E1,-1.820000076E1
2.454193306E1,-9.399999619E0,-8.490000153E1,-1.820000076E1
2.455192998E1,-9.399999619E0,-8.490000153E1,-1.820000076E1
2.456188414E1,-9.399999619E0,-8.480000305E1,-1.820000076E1
2.457187237E1,-9.399999619E0,-8.480000305E1,-1.820000076E1
2.458247337E1,-9.399999619E0,-8.490000153E1,-1.820000076E1
2.459185218E1,-9.399999619E0,-8.490000153E1,-1.820000076E1
2.460187795E1,-9.500000000E0,-8.490000153E1,-1.820000076E1
2.461192021E1,-9.600000381E0,-8.500000000E1,-1.829999924E1
2.462189733E1,-9.700000763E0,-8.509999847E1,-1.839999962E1
2.463188218E1,-9.700000763E0,-8.509999847E1,-1.839999962E1
2.464249214E1,-9.799999237E0,-8.519999695E1,-1.850000000E1
2.465186087E1,-9.899999619E0,-8.519999695E1,-1.860000038E1
2.466186441E1,-1.000000000E1,-8.530000305E1,-1.860000038E1
2.467195514E1,-1.000000000E1,-8.530000305E1,-1.860000038E1
2.468190994E1,-1.000000000E1,-8.530000305E1,-1.860000038E1
2.469189764E1,-1.010000038E1,-8.540000153E1,-1.870000076E1
2.470249521E1,-1.010000038E1,-8.540000153E1,-1.870000076E1
2.471186283E1,-1.020000076E1,-8.550000000E1,-1.870000076E1
2.472188945E1,-1.020000076E1,-8.550000000E1,-1.870000076E1
2.473197529E1,-1.020000076E1,-8.550000000E1,-1.870000076E1
2.474189325E1,-1.020000076E1,-8.550000000E1,-1.879999924E1
2.475185598E1,-1.030000019E1,-8.550000000E1,-1.870000076E1
2.476195637E1,-1.030000019E1,-8.559999847E1,-1.870000076E1
2.477186529E1,-1.020000076E1,-8.559999847E1,-1.870000076E1
2.478212971E1,-1.020000076E1,-8.550000000E1,-1.870000076E1
2.479244868E1,-1.020000076E1,-8.550000000E1,-1.870000076E1
2.480198121E1,-1.010000038E1,-8.550000000E1,-1.870000076E1
2.481185329E1,-1.010000038E1,-8.550000000E1,-1.870000076E1
2.482202918E1,-1.020000076E1,-8.540000153E1,-1.879999924E1
2.483188471E1,-1.020000076E1,-8.550000000E1,-1.879999924E1
2.484190075E1,-1.010000038E1,-8.540000153E1,-1.879999924E1
2.485496564E1,-1.010000038E1,-8.540000153E1,-1.879999924E1
2.487185902E1,-1.010000038E1,-8.540000153E1,-1.879999924E1
2.488205306E1,-1.000000000E1,-8.530000305E1,-1.879999924E1
2.489492998E1,-1.000000000E1,-8.530000305E1,-1.879999924E1
2.491197214E1,-1.000000000E1,-8.530000305E1,-1.879999924E1
2.492187844E1,-1.000000000E1,-8.530000305E1,-1.879999924E1
2.493185237E1,-1.000000000E1,-8.530000305E1,-1.879999924E1
2.494227291E1,-9.899999619E0,-8.519999695E1,-1.870000076E1
2.495186675E1,-9.899999619E0,-8.519999695E1,-1.870000076E1
2.496187045E1,-9.899999619E0,-8.519999695E1,-1.870000076E1
2.497244983E1,-9.799999237E0,-8.519999695E1,-1.870000076E1
2.498189848E1,-9.899999619E0,-8.519999695E1,-1.879999924E1
2.499187241E1,-9.799999237E0,-8.519999695E1,-1.860000038E1
2.500370314E1,-9.799999237E0,-8.519999695E1,-1.870000076E1
2.501186452E1,-9.799999237E0,-8.519999695E1,-1.870000076E1
2.502190956E1,-9.899999619E0,-8.519999695E1,-1.870000076E1
2.503246587E1,-9.799999237E0,-8.519999695E1,-1.870000076E1
2.504189829E1,-9.899999619E0,-8.519999695E1,-1.870000076E1
2.505190171E1,-9.799999237E0,-8.519999695E1,-1.870000076E1
2.506195810E1,-9.799999237E0,-8.509999847E1,-1.870000076E1
2.507185214E1,-9.799999237E0,-8.509999847E1,-1.870000076E1
2.508187006E1,-9.799999237E0,-8.509999847E1,-1.860000038E1
2.509407525E1,-9.799999237E0,-8.519999695E1,-1.870000076E1
2.511186629E1,-9.899999619E0,-8.519999695E1,-1.879999924E1
2.512195418E1,-9.899999619E0,-8.519999695E1,-1.879999924E1
2.513683256E1,-9.899999619E0,-8.530000305E1,-1.879999924E1
2.515242918E1,-9.899999619E0,-8.530000305E1,-1.879999924E1
2.516187921E1,-9.899999619E0,-8.530000305E1,-1.870000076E1
2.517188110E1,-9.899999619E0,-8.530000305E1,-1.870000076E1
2.518196260E1,-9.899999619E0,-8.530000305E1,-1.870000076E1
2.519187225E1,-9.899999619E0,-8.530000305E1,-1.870000076E1
2.520205344E1,-9.899999619E0,-8.530000305E1,-1.870000076E1
2.521194744E1,-9.899999619E0,-8.530000305E1,-1.870000076E1
2.522195941E1,-9.899999619E0,-8.530000305E1,-1.870000076E1
2.523188402E1,-9.899999619E0,-8.530000305E1,-1.870000076E1
2.524241979E1,-9.899999619E0,-8.530000305E1,-1.870000076E1
2.525183848E1,-9.899999619E0,-8.530000305E1,-1.870000076E1
2.526190029E1,-9.799999237E0,-8.519999695E1,-1.870000076E1
2.527195818E1,-9.899999619E0,-8.530000305E1,-1.870000076E1
2.528188618E1,-9.899999619E0,-8.530000305E1,-1.870000076E1
2.529188514E1,-9.899999619E0,-8.530000305E1,-1.879999924E1
2.530197164E1,-9.899999619E0,-8.530000305E1,-1.870000076E1
2.531185229E1,-9.899999619E0,-8.530000305E1,-1.870000076E1
2.532190518E1,-1.000000000E1,-8.540000153E1,-1.879999924E1
2.533332264E1,-1.000000000E1,-8.540000153E1,-1.879999924E1
2.534189371E1,-1.000000000E1,-8.540000153E1,-1.879999924E1
2.535186414E1,-1.010000038E1,-8.540000153E1,-1.889999962E1
2.536194783E1,-1.010000038E1,-8.540000153E1,-1.889999962E1
2.537186602E1,-1.000000000E1,-8.540000153E1,-1.889999962E1
2.538202898E1,-1.010000038E1,-8.540000153E1,-1.889999962E1
2.539246448E1,-1.010000038E1,-8.540000153E1,-1.889999962E1
2.540188533E1,-1.010000038E1,-8.540000153E1,-1.889999962E1
2.541191518E1,-1.010000038E1,-8.540000153E1,-1.889999962E1
2.542204379E1,-1.000000000E1,-8.540000153E1,-1.879999924E1
2.543187002E1,-1.000000000E1,-8.530000305E1,-1.879999924E1
2.544189333E1,-1.000000000E1,-8.530000305E1,-1.879999924E1
2.545245294E1,-9.899999619E0,-8.530000305E1,-1.879999924E1
2.546191644E1,-9.899999619E0,-8.519999695E1,-1.889999962E1
2.547191487E1,-1.000000000E1,-8.530000305E1,-1.889999962E1
2.548215152E1,-1.000000000E1,-8.530000305E1,-1.889999962E1
2.549186375E1,-9.899999619E0,-8.519999695E1,-1.889999962E1
2.550238902E1,-9.899999619E0,-8.519999695E1,-1.889999962E1
2.551194256E1,-9.899999619E0,-8.519999695E1,-1.889999962E1
2.552187418E1,-9.899999619E0,-8.519999695E1,-1.889999962E1
2.553187756E1,-9.899999619E0,-8.519999695E1,-1.889999962E1
2.554242371E1,-1.000000000E1,-8.530000305E1,-1.889999962E1
2.555185121E1,-1.000000000E1,-8.530000305E1,-1.889999962E1
2.556190964E1,-1.000000000E1,-8.530000305E1,-1.889999962E1
2.557190694E1,-1.000000000E1,-8.530000305E1,-1.879999924E1
2.558202883E1,-1.000000000E1,-8.530000305E1,-1.889999962E1
2.559186710E1,-1.000000000E1,-8.530000305E1,-1.889999962E1
2.560255256E1,-9.899999619E0,-8.530000305E1,-1.889999962E1
2.561188387E1,-9.899999619E0,-8.519999695E1,-1.879999924E1
2.562198248E1,-9.899999619E0,-8.519999695E1,-1.879999924E1
2.563196764E1,-9.899999619E0,-8.519999695E1,-1.879999924E1
2.564196060E1,-9.799999237E0,-8.519999695E1,-1.879999924E1
2.565184271E1,-9.799999237E0,-8.519999695E1,-1.879999924E1
2.566258579E1,-9.700000763E0,-8.509999847E1,-1.870000076E1
2.567186321E1,-9.700000763E0,-8.509999847E1,-1.870000076E1
2.568203433E1,-9.700000763E0,-8.509999847E1,-1.870000076E1
2.569203144E1,-9.700000763E0,-8.509999847E1,-1.870000076E1
2.570213675E1,-9.600000381E0,-8.509999847E1,-1.870000076E1
2.571646733E1,-9.600000381E0,-8.509999847E1,-1.870000076E1
2.573194156E1,-9.799999237E0,-8.519999695E1,-1.870000076E1
2.574194691E1,-9.700000763E0,-8.509999847E1,-1.870000076E1
2.575222114E1,-9.700000763E0,-8.509999847E1,-1.870000076E1
2.576199644E1,-9.700000763E0,-8.519999695E1,-1.870000076E1
2.577185529E1,-9.700000763E0,-8.519999695E1,-1.870000076E1
2.578194944E1,-9.700000763E0,-8.519999695E1,-1.870000076E1
2.579191971E1,-9.600000381E0,-8.509999847E1,-1.860000038E1
2.580190437E1,-9.700000763E0,-8.509999847E1,-1.870000076E1
2.581217260E1,-9.700000763E0,-8.509999847E1,-1.870000076E1
2.582204960E1,-9.600000381E0,-8.509999847E1,-1.870000076E1
2.583190791E1,-9.600000381E0,-8.500000000E1,-1.860000038E1
2.584282556E1,-9.600000381E0,-8.500000000E1,-1.860000038E1
2.585187433E1,-9.500000000E0,-8.500000000E1,-1.860000038E1
2.586252929E1,-9.500000000E0,-8.490000153E1,-1.860000038E1
2.587195914E1,-9.399999619E0,-8.490000153E1,-1.860000038E1
2.588192283E1,-9.399999619E0,-8.490000153E1,-1.860000038E1
2.589185429E1,-9.399999619E0,-8.490000153E1,-1.860000038E1
2.590196948E1,-9.399999619E0,-8.490000153E1,-1.850000000E1
2.591199618E1,-9.399999619E0,-8.490000153E1,-1.850000000E1
2.592189756E1,-9.399999619E0,-8.490000153E1,-1.850000000E1
2.593200964E1,-9.399999619E0,-8.490000153E1,-1.850000000E1
2.594191575E1,-9.399999619E0,-8.490000153E1,-1.850000000E1
2.595185621E1,-9.399999619E0,-8.500000000E1,-1.850000000E1
2.596244018E1,-9.399999619E0,-8.490000153E1,-1.850000000E1
2.597188975E1,-9.399999619E0,-8.490000153E1,-1.850000000E1
2.598245260E1,-9.399999619E0,-8.490000153E1,-1.850000000E1
2.599252437E1,-9.399999619E0,-8.490000153E1,-1.850000000E1
2.600234037E1,-9.399999619E0,-8.490000153E1,-1.850000000E1
2.601184860E1,-9.399999619E0,-8.490000153E1,-1.850000000E1
2.602195394E1,-9.299999237E0,-8.490000153E1,-1.850000000E1
2.603189594E1,-9.299999237E0,-8.490000153E1,-1.850000000E1
2.604190290E1,-9.399999619E0,-8.500000000E1,-1.860000038E1
2.605198021E1,-9.399999619E0,-8.500000000E1,-1.850000000E1
2.606186691E1,-9.399999619E0,-8.490000153E1,-1.850000000E1
2.607186075E1,-9.399999619E0,-8.490000153E1,-1.850000000E1
2.608259598E1,-9.399999619E0,-8.490000153E1,-1.850000000E1
2.609186071E1,-9.500000000E0,-8.500000000E1,-1.860000038E1
2.610192960E1,-9.500000000E0,-8.500000000E1,-1.860000038E1
2.611198264E1,-9.500000000E0,-8.500000000E1,-1.860000038E1
2.612188252E1,-9.600000381E0,-8.509999847E1,-1.860000038E1
2.613185371E1,-9.600000381E0,-8.509999847E1,-1.860000038E1
2.614206210E1,-9.700000763E0,-8.509999847E1,-1.870000076E1
2.615185964E1,-9.700000763E0,-8.519999695E1,-1.860000038E1
2.616194760E1,-9.700000763E0,-8.519999695E1,-1.870000076E1
2.617252018E1,-9.799999237E0,-8.530000305E1,-1.870000076E1
2.618226198E1,-9.799999237E0,-8.530000305E1,-1.870000076E1
2.619185902E1,-9.799999237E0,-8.530000305E1,-1.879999924E1
2.620200048E1,-9.899999619E0,-8.530000305E1,-1.879999924E1
2.621191218E1,-9.799999237E0,-8.530000305E1,-1.879999924E1
2.622190710E1,-9.799999237E0,-8.530000305E1,-1.879999924E1
2.623240056E1,-9.799999237E0,-8.530000305E1,-1.879999924E1
2.624189194E1,-9.799999237E0,-8.530000305E1,-1.879999924E1
2.625249098E1,-9.799999237E0,-8.519999695E1,-1.879999924E1
2.626198837E1,-9.899999619E0,-8.530000305E1,-1.889999962E1
2.627194087E1,-9.899999619E0,-8.530000305E1,-1.889999962E1
2.628186794E1,-1.000000000E1,-8.540000153E1,-1.900000000E1
2.629248071E1,-1.000000000E1,-8.540000153E1,-1.900000000E1
2.630192325E1,-1.000000000E1,-8.530000305E1,-1.889999962E1
2.631186021E1,-1.000000000E1,-8.530000305E1,-1.889999962E1
2.632199125E1,-9.899999619E0,-8.530000305E1,-1.879999924E1
2.633186237E1,-9.899999619E0,-8.530000305E1,-1.889999962E1
2.634189417E1,-9.899999619E0,-8.530000305E1,-1.879999924E1
2.635241233E1,-1.000000000E1,-8.540000153E1,-1.879999924E1
2.636225467E1,-9.899999619E0,-8.540000153E1,-1.879999924E1
2.637188967E1,-9.899999619E0,-8.530000305E1,-1.879999924E1
2.638198625E1,-9.899999619E0,-8.530000305E1,-1.879999924E1
2.639205494E1,-9.899999619E0,-8.530000305E1,-1.879999924E1
2.640193794E1,-9.799999237E0,-8.530000305E1,-1.870000076E1
2.641194137E1,-9.799999237E0,-8.530000305E1,-1.879999924E1
2.642187787E1,-9.799999237E0,-8.530000305E1,-1.879999924E1
2.643186129E1,-9.799999237E0,-8.530000305E1,-1.879999924E1
2.644204671E1,-9.799999237E0,-8.530000305E1,-1.879999924E1
2.645196441E1,-9.799999237E0,-8.530000305E1,-1.879999924E1
2.646189064E1,-9.899999619E0,-8.530000305E1,-1.879999924E1
2.647233810E1,-9.899999619E0,-8.530000305E1,-1.879999924E1
2.648194298E1,-9.899999619E0,-8.530000305E1,-1.879999924E1
2.649539252E1,-9.799999237E0,-8.530000305E1,-1.870000076E1
2.651187037E1,-9.799999237E0,-8.530000305E1,-1.870000076E1
