"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.361086823E1,8.315058798E-2,9.771091461E0,6.807580590E-1,9.795130111E0
1.361337058E1,6.400800496E-2,9.756733894E0,6.855437160E-1,9.780998083E0
1.361587292E1,6.879365444E-2,9.775876999E0,6.520441771E-1,9.797839827E0
1.361837521E1,1.022931710E-1,9.775876999E0,6.759724021E-1,9.799753756E0
1.362082521E1,2.093719877E-2,9.809376717E0,6.951149702E-1,9.833996886E0
1.362327521E1,8.315058798E-2,9.766305923E0,7.094719410E-1,9.792394796E0
1.362573136E1,5.922235921E-2,9.780662537E0,7.381857634E-1,9.808658683E0
1.362818745E1,6.400800496E-2,9.775876999E0,7.286145091E-1,9.803200866E0
1.363068573E1,3.050848842E-2,9.780662537E0,7.429714203E-1,9.808888671E0
1.363318396E1,6.580262445E-3,9.809376717E0,7.190431952E-1,9.835697128E0
1.363568214E1,5.922235921E-2,9.795019150E0,7.046862841E-1,9.820513744E0
1.363818042E1,6.879365444E-2,9.785448074E0,7.094719410E-1,9.811374879E0
1.364067865E1,5.922235921E-2,9.766305923E0,6.520441771E-1,9.788227638E0
1.364317771E1,1.118644550E-1,9.756733894E0,6.664010882E-1,9.780105334E0
1.364569495E1,1.118644550E-1,9.785448074E0,6.759724021E-1,9.809406015E0
1.364821214E1,1.692921966E-1,9.823733330E0,6.951149702E-1,9.849750312E0
1.365071120E1,1.597209126E-1,9.775876999E0,6.520441771E-1,9.798900116E0
1.365321026E1,2.171486616E-1,9.795019150E0,6.568298340E-1,9.819418471E0
1.365570933E1,2.315055877E-1,9.804591179E0,6.568298340E-1,9.829294403E0
1.365820844E1,1.932204217E-1,9.775876999E0,6.233302951E-1,9.797634709E0
1.366070756E1,1.740778536E-1,9.799804688E0,6.329016089E-1,9.821763562E0
1.366320662E1,2.027917206E-1,9.785448074E0,6.472585201E-1,9.808927673E0
1.366570573E1,1.692921966E-1,9.818947792E0,6.424728632E-1,9.841400661E0
1.366820417E1,1.501496136E-1,9.761520386E0,6.711867452E-1,9.785720045E0
1.367067495E1,1.501496136E-1,9.804591179E0,6.855437160E-1,9.829675645E0
1.367317339E1,1.453639716E-1,9.790233612E0,7.190431952E-1,9.817679358E0
1.367567183E1,1.980060786E-1,9.785448074E0,7.621139884E-1,9.817077883E0
1.367817021E1,1.740778536E-1,9.799804688E0,8.051848412E-1,9.834368187E0
1.368066865E1,1.884347796E-1,9.766305923E0,8.769695163E-1,9.807411207E0
1.368316709E1,2.267199457E-1,9.795019150E0,8.817551732E-1,9.837240175E0
1.368566553E1,2.267199457E-1,9.804591179E0,9.296116233E-1,9.851171904E0
1.368816396E1,2.219343036E-1,9.799804688E0,9.583254457E-1,9.849051447E0
1.369066334E1,2.027917206E-1,9.804591179E0,9.726824164E-1,9.854808154E0
1.369318224E1,2.123630047E-1,9.823733330E0,9.822536707E-1,9.875001613E0
1.369570110E1,1.836491376E-1,9.799804688E0,1.039681435E0,9.856512385E0
1.369820047E1,1.932204217E-1,9.766305923E0,1.006181955E0,9.819901611E0
1.370069980E1,1.884347796E-1,9.766305923E0,1.054038405E0,9.824827531E0
1.370319917E1,1.740778536E-1,9.790233612E0,1.025324464E0,9.845317036E0
1.370569855E1,1.453639716E-1,9.785448074E0,9.822536707E-1,9.835697584E0
1.370819787E1,2.219343036E-1,9.795019150E0,9.966106415E-1,9.848090564E0
1.371069724E1,1.645065546E-1,9.771091461E0,9.822536707E-1,9.821716399E0
1.371319662E1,1.549352705E-1,9.751948357E0,9.870393276E-1,9.802996905E0
1.371574662E1,1.740778536E-1,9.780662537E0,9.631111026E-1,9.829508927E0
1.371829662E1,1.836491376E-1,9.780662537E0,9.822536707E-1,9.831577134E0
1.372079876E1,1.932204217E-1,9.833304405E0,9.870393276E-1,9.884607038E0
1.372331428E1,1.836491376E-1,9.833304405E0,9.966106415E-1,9.885384934E0
1.372582980E1,1.884347796E-1,9.775876999E0,1.025324464E0,9.831305560E0
1.372833193E1,1.597209126E-1,9.780662537E0,1.025324464E0,9.835555942E0
1.373083402E1,1.645065546E-1,9.799804688E0,1.049252748E0,9.857188527E0
1.373333615E1,1.118644550E-1,9.790233612E0,1.034895778E0,9.845415030E0
1.373583829E1,1.405783296E-1,9.804591179E0,1.025324464E0,9.859059829E0
1.373834042E1,1.118644550E-1,9.771091461E0,1.030110121E0,9.825877511E0
1.374079042E1,1.357926875E-1,9.766305923E0,1.010967612E0,9.819431071E0
1.374324042E1,1.884347796E-1,9.785448074E0,9.535398483E-1,9.833602591E0
1.374571063E1,1.692921966E-1,9.742377281E0,9.678967595E-1,9.791802647E0
1.374818084E1,1.501496136E-1,9.790233612E0,9.487541914E-1,9.837243191E0
1.375067954E1,1.549352705E-1,9.780662537E0,9.391828775E-1,9.826872802E0
1.375317818E1,1.549352705E-1,9.761520386E0,8.626125455E-1,9.800784947E0
1.375567683E1,1.980060786E-1,9.799804688E0,8.961120844E-1,9.842682317E0
1.375817552E1,1.501496136E-1,9.795019150E0,8.530412912E-1,9.833240793E0
1.376067417E1,1.262213886E-1,9.780662537E0,8.434699774E-1,9.817776383E0
1.376317308E1,7.836493850E-2,9.761520386E0,7.573283911E-1,9.791167836E0
1.376567646E1,7.836493850E-2,9.790233612E0,7.094719410E-1,9.816219521E0
1.376817985E1,1.310070455E-1,9.795019150E0,7.046862841E-1,9.821208976E0
1.377067876E1,7.836493850E-2,9.761520386E0,6.376872063E-1,9.782641069E0
1.377317756E1,8.315058798E-2,9.790233612E0,6.664010882E-1,9.813239965E0
1.377567646E1,1.214357466E-1,9.804591179E0,6.233302951E-1,9.825135901E0
1.377817537E1,1.310070455E-1,9.761520386E0,6.329016089E-1,9.782893618E0
1.378067422E1,1.405783296E-1,9.814162254E0,6.089733839E-1,9.834042485E0
1.378317313E1,1.692921966E-1,9.804591179E0,5.802595019E-1,9.823205644E0
1.378567198E1,1.740778536E-1,9.814162254E0,5.611169338E-1,9.831731082E0
1.378817079E1,1.884347796E-1,9.795019150E0,5.371887088E-1,9.811548273E0
1.379066532E1,2.027917206E-1,9.780662537E0,5.467599630E-1,9.798031976E0
1.379316412E1,1.932204217E-1,9.818947792E0,5.659025311E-1,9.837139602E0
1.379566287E1,2.219343036E-1,9.799804688E0,5.563312769E-1,9.818092037E0
1.379816162E1,2.315055877E-1,9.814162254E0,5.419743061E-1,9.831841727E0
1.380066042E1,2.123630047E-1,9.799804688E0,5.659025311E-1,9.818427350E0
1.380315917E1,2.123630047E-1,9.814162254E0,5.515456200E-1,9.831941892E0
1.380565797E1,1.884347796E-1,9.823733330E0,5.706881881E-1,9.842099837E0
1.380815678E1,1.884347796E-1,9.809376717E0,5.467599630E-1,9.826409603E0
1.381065589E1,1.932204217E-1,9.799804688E0,5.515456200E-1,9.817214911E0
1.381316219E1,1.262213886E-1,9.804591179E0,5.754738450E-1,9.822276221E0
1.381566849E1,1.740778536E-1,9.804591179E0,5.228317380E-1,9.820064374E0
1.381816761E1,1.118644550E-1,9.785448074E0,5.276173949E-1,9.800300393E0
1.382066672E1,1.262213886E-1,9.771091461E0,5.946164131E-1,9.789981045E0
1.382316584E1,1.357926875E-1,9.785448074E0,5.754738450E-1,9.803295559E0
1.382566495E1,1.501496136E-1,9.780662537E0,5.706881881E-1,9.798448325E0
1.382816407E1,1.166501045E-1,9.795019150E0,6.089733839E-1,9.814624597E0
1.383066318E1,1.214357466E-1,9.795019150E0,6.185446382E-1,9.815281160E0
1.383316235E1,8.793623000E-2,9.761520386E0,6.472585201E-1,9.783350991E0
1.383571235E1,7.836493850E-2,9.804591179E0,6.185446382E-1,9.824395489E0
1.383826235E1,8.315058798E-2,9.795019150E0,5.898307562E-1,9.813114413E0
1.384076469E1,6.879365444E-2,9.790233612E0,6.185446382E-1,9.809995118E0
1.384329047E1,5.922235921E-2,9.771091461E0,5.850451589E-1,9.788769763E0
1.384581620E1,5.922235921E-2,9.814162254E0,6.089733839E-1,9.833215986E0
1.384831855E1,9.750752151E-2,9.775876999E0,5.946164131E-1,9.794429411E0
1.385082089E1,7.357929647E-2,9.742377281E0,6.185446382E-1,9.762270559E0
1.385332323E1,8.793623000E-2,9.823733330E0,6.233302951E-1,9.843881855E0
1.385582563E1,1.310070455E-1,9.766305923E0,6.233302951E-1,9.787054454E0
1.385832797E1,1.357926875E-1,9.799804688E0,6.185446382E-1,9.820244856E0
1.386077797E1,8.315058798E-2,9.790233612E0,6.568298340E-1,9.812594643E0
1.386322797E1,9.750752151E-2,9.785448074E0,5.850451589E-1,9.803406529E0
1.386570084E1,1.214357466E-1,9.804591179E0,5.563312769E-1,9.821112937E0
1.386817370E1,1.405783296E-1,9.780662537E0,5.706881881E-1,9.798306330E0
1.387064657E1,1.501496136E-1,9.790233612E0,6.424728632E-1,9.812440597E0
1.387314501E1,1.549352705E-1,9.823733330E0,6.233302951E-1,9.844708331E0
1.387564349E1,1.501496136E-1,9.795019150E0,6.041877270E-1,9.814784147E0
1.387814193E1,1.980060786E-1,9.804591179E0,6.472585201E-1,9.827927461E0
1.388064042E1,2.219343036E-1,9.799804688E0,6.664010882E-1,9.824943621E0
1.388313886E1,2.315055877E-1,9.809376717E0,6.759724021E-1,9.835365021E0
1.388563735E1,2.410768867E-1,9.823733330E0,6.664010882E-1,9.849261140E0
1.388813688E1,1.932204217E-1,9.809376717E0,6.664010882E-1,9.833885097E0
1.389063537E1,2.171486616E-1,9.799804688E0,6.472585201E-1,9.823556843E0
1.389313376E1,1.645065546E-1,9.823733330E0,6.759724021E-1,9.848336795E0
1.389563224E1,1.932204217E-1,9.795019150E0,6.616154313E-1,9.819239749E0
1.389813073E1,2.171486616E-1,9.775876999E0,6.951149702E-1,9.802964320E0
1.390062922E1,1.645065546E-1,9.804591179E0,6.855437160E-1,9.829905431E0
1.390312771E1,1.980060786E-1,9.766305923E0,7.190431952E-1,9.794741493E0
1.390562615E1,1.549352705E-1,9.785448074E0,6.855437160E-1,9.810655898E0
1.390812485E1,1.692921966E-1,9.804591179E0,6.951149702E-1,9.830658821E0
1.391063412E1,1.645065546E-1,9.814162254E0,7.334001660E-1,9.842901958E0
1.391313282E1,1.549352705E-1,9.780662537E0,7.429714203E-1,9.810064787E0
1.391563152E1,1.214357466E-1,9.775876999E0,7.525427341E-1,9.805551402E0
1.391813021E1,1.310070455E-1,9.795019150E0,7.477570772E-1,9.824393296E0
1.392062891E1,1.214357466E-1,9.780662537E0,7.190431952E-1,9.807809613E0
1.392312766E1,1.357926875E-1,9.775876999E0,7.764709592E-1,9.807605105E0
1.392562636E1,1.932204217E-1,9.799804688E0,8.147560954E-1,9.835513893E0
1.392812511E1,1.836491376E-1,9.795019150E0,8.099704385E-1,9.830166797E0
1.393062412E1,1.549352705E-1,9.790233612E0,8.195417523E-1,9.825697319E0
1.393312922E1,1.597209126E-1,9.775876999E0,8.721838593E-1,9.816006650E0
1.393563428E1,1.692921966E-1,9.838089943E0,8.338986635E-1,9.874819520E0
1.393813329E1,1.788634956E-1,9.799804688E0,8.530412912E-1,9.838487867E0
1.394063224E1,1.501496136E-1,9.780662537E0,8.243274093E-1,9.816487164E0
1.394313126E1,1.405783296E-1,9.818947792E0,8.195417523E-1,9.854092890E0
1.394563026E1,1.405783296E-1,9.790233612E0,8.482556343E-1,9.827918094E0
1.394812928E1,1.118644550E-1,9.785448074E0,8.865407705E-1,9.826162130E0
1.395062829E1,1.405783296E-1,9.804591179E0,8.626125455E-1,9.843468436E0
1.395312730E1,8.315058798E-2,9.818947792E0,8.769695163E-1,9.858383503E0
1.395567730E1,6.879365444E-2,9.809376717E0,8.769695163E-1,9.848740004E0
1.395822730E1,9.272187948E-2,9.804591179E0,9.535398483E-1,9.851286402E0
1.396074928E1,9.750752151E-2,9.775876999E0,9.391828775E-1,9.821371762E0
1.396327126E1,1.262213886E-1,9.751948357E0,9.774680734E-1,9.801626009E0
1.396579318E1,1.357926875E-1,9.790233612E0,9.487541914E-1,9.837034530E0
1.396829573E1,1.310070455E-1,9.732806206E0,9.774680734E-1,9.782643984E0
1.397079829E1,1.262213886E-1,9.814162254E0,9.583254457E-1,9.861647948E0
1.397330084E1,1.980060786E-1,9.799804688E0,9.678967595E-1,9.849477268E0
1.397580339E1,1.357926875E-1,9.761520386E0,9.870393276E-1,9.812235552E0
1.397825339E1,1.070788130E-1,9.771091461E0,9.343972206E-1,9.816251442E0
1.398070339E1,1.357926875E-1,9.818947792E0,9.583254457E-1,9.866537541E0
1.398315339E1,1.118644550E-1,9.766305923E0,9.535398483E-1,9.813382867E0
1.398562553E1,1.597209126E-1,9.771091461E0,9.535398483E-1,9.818807329E0
1.398809761E1,1.453639716E-1,9.775876999E0,9.296116233E-1,9.821052874E0
1.399059568E1,1.740778536E-1,9.804591179E0,9.726824164E-1,9.854259098E0
1.399309376E1,2.027917206E-1,9.780662537E0,9.343972206E-1,9.827287637E0
1.399559178E1,1.692921966E-1,9.804591179E0,9.343972206E-1,9.850470354E0
1.399808985E1,1.788634956E-1,9.799804688E0,9.248259664E-1,9.844971667E0
1.400058787E1,1.836491376E-1,9.795019150E0,9.200403094E-1,9.839847627E0
1.400308652E1,2.027917206E-1,9.799804688E0,9.248259664E-1,9.845435463E0
1.400559818E1,1.740778536E-1,9.775876999E0,9.104689956E-1,9.819726472E0
1.400810980E1,1.692921966E-1,9.799804688E0,9.056833982E-1,9.843022614E0
1.401060844E1,1.310070455E-1,9.799804688E0,8.769695163E-1,9.839837920E0
1.401310704E1,1.645065546E-1,9.823733330E0,9.104689956E-1,9.867205923E0
1.401560568E1,1.788634956E-1,9.766305923E0,9.343972206E-1,9.812533909E0
1.401810433E1,1.645065546E-1,9.804591179E0,8.721838593E-1,9.844682589E0
1.402060297E1,1.453639716E-1,9.814162254E0,8.578268886E-1,9.852653369E0
1.402310162E1,1.262213886E-1,9.809376717E0,8.530412912E-1,9.847206855E0
1.402560021E1,9.750752151E-2,9.780662537E0,8.338986635E-1,9.816631518E0
1.402809896E1,9.750752151E-2,9.771091461E0,8.243274093E-1,9.806286338E0
1.403060349E1,1.214357466E-1,9.775876999E0,8.195417523E-1,9.810920773E0
1.403310224E1,1.070788130E-1,9.795019150E0,7.956135273E-1,9.827861767E0
1.403560099E1,1.549352705E-1,9.804591179E0,8.003991842E-1,9.838427312E0
1.403809974E1,1.788634956E-1,9.833304405E0,8.099704385E-1,9.868227794E0
1.404059849E1,1.740778536E-1,9.790233612E0,8.434699774E-1,9.828042474E0
1.404309730E1,1.836491376E-1,9.804591179E0,8.530412912E-1,9.843343672E0
1.404559605E1,1.692921966E-1,9.795019150E0,8.003991842E-1,9.829125030E0
1.404809480E1,1.836491376E-1,9.814162254E0,8.530412912E-1,9.852877103E0
1.405059355E1,1.501496136E-1,9.799804688E0,7.668996453E-1,9.830913075E0
1.405309209E1,1.357926875E-1,9.804591179E0,7.477570772E-1,9.834001652E0
1.405559063E1,1.070788130E-1,9.780662537E0,7.477570772E-1,9.809789303E0
1.405808938E1,1.214357466E-1,9.804591179E0,7.716853023E-1,9.835662308E0
1.406058808E1,1.357926875E-1,9.795019150E0,7.286145091E-1,9.823019846E0
1.406308683E1,1.022931710E-1,9.766305923E0,7.429714203E-1,9.795060072E0
1.406558563E1,1.549352705E-1,9.790233612E0,7.286145091E-1,9.818531368E0
1.406808438E1,1.405783296E-1,9.732806206E0,7.286145091E-1,9.761053120E0
1.407058313E1,1.501496136E-1,9.785448074E0,7.477570772E-1,9.815125041E0
1.407308188E1,1.453639716E-1,9.785448074E0,7.094719410E-1,9.812210512E0
1.407563188E1,1.118644550E-1,9.823733330E0,7.477570772E-1,9.852785943E0
1.407818188E1,1.357926875E-1,9.809376717E0,7.190431952E-1,9.836632266E0
1.408070782E1,1.262213886E-1,9.795019150E0,7.094719410E-1,9.821490845E0
1.408323376E1,1.166501045E-1,9.761520386E0,6.951149702E-1,9.786933754E0
1.408575969E1,1.262213886E-1,9.828518867E0,6.664010882E-1,9.851893492E0
1.408826219E1,1.166501045E-1,9.790233612E0,6.376872063E-1,9.811672966E0
1.409076474E1,1.501496136E-1,9.814162254E0,6.999006271E-1,9.840233054E0
1.409326724E1,1.692921966E-1,9.838089943E0,7.046862841E-1,9.864748164E0
1.409576980E1,1.692921966E-1,9.780662537E0,6.568298340E-1,9.804154473E0
1.409827230E1,1.645065546E-1,9.790233612E0,6.089733839E-1,9.810534398E0
1.410072230E1,1.597209126E-1,9.809376717E0,6.520441771E-1,9.832321392E0
1.410317230E1,1.501496136E-1,9.795019150E0,6.376872063E-1,9.816903281E0
1.410562230E1,1.262213886E-1,9.790233612E0,6.472585201E-1,9.812418133E0
1.410807230E1,1.692921966E-1,9.804591179E0,6.711867452E-1,9.828995863E0
1.411057006E1,1.453639716E-1,9.785448074E0,6.424728632E-1,9.807593797E0
1.411305641E1,1.692921966E-1,9.775876999E0,6.472585201E-1,9.798743518E0
1.411554271E1,1.836491376E-1,9.785448074E0,6.616154313E-1,9.809508448E0
1.411804047E1,1.740778536E-1,9.828518867E0,6.807580590E-1,9.853604303E0
1.412053818E1,1.788634956E-1,9.795019150E0,6.616154313E-1,9.818967730E0
1.412303678E1,1.357926875E-1,9.771091461E0,6.711867452E-1,9.795057919E0
1.412555428E1,1.740778536E-1,9.799804688E0,6.616154313E-1,9.823655633E0
1.412807178E1,1.788634956E-1,9.799804688E0,6.568298340E-1,9.823420458E0
1.413057037E1,2.027917206E-1,9.809376717E0,6.664010882E-1,9.834077814E0
1.413306891E1,1.597209126E-1,9.790233612E0,6.999006271E-1,9.816519028E0
1.413556751E1,1.884347796E-1,9.751948357E0,6.711867452E-1,9.776834665E0
1.413806615E1,1.645065546E-1,9.804591179E0,6.951149702E-1,9.830577573E0
1.414056474E1,1.740778536E-1,9.809376717E0,7.334001660E-1,9.838295100E0
1.414306334E1,1.645065546E-1,9.780662537E0,7.477570772E-1,9.810584219E0
1.414556193E1,1.788634956E-1,9.785448074E0,6.999006271E-1,9.812076592E0
1.414806105E1,1.549352705E-1,9.795019150E0,7.142575383E-1,9.822248669E0
1.415058126E1,1.549352705E-1,9.761520386E0,7.286145091E-1,9.789901138E0
1.415308037E1,1.022931710E-1,9.771091461E0,7.046862841E-1,9.797003368E0
1.415557943E1,1.549352705E-1,9.814162254E0,6.855437160E-1,9.839296513E0
1.415807849E1,1.453639716E-1,9.809376717E0,6.759724021E-1,9.833714504E0
1.416057761E1,1.405783296E-1,9.790233612E0,6.807580590E-1,9.814879927E0
1.416307672E1,1.405783296E-1,9.799804688E0,6.759724021E-1,9.824096542E0
1.416557584E1,1.645065546E-1,9.799804688E0,7.190431952E-1,9.827525499E0
1.416807490E1,1.118644550E-1,9.771091461E0,7.142575383E-1,9.797801071E0
1.417057349E1,1.597209126E-1,9.795019150E0,6.807580590E-1,9.819946153E0
1.417306131E1,2.075773627E-1,9.814162254E0,7.621139884E-1,9.845896955E0
1.417554907E1,2.123630047E-1,9.790233612E0,7.573283911E-1,9.821777768E0
1.417804766E1,2.123630047E-1,9.795019150E0,7.573283911E-1,9.826547943E0
1.418054615E1,2.075773627E-1,9.771091461E0,8.003991842E-1,9.806016294E0
1.418304474E1,1.692921966E-1,9.814162254E0,7.956135273E-1,9.847814046E0
1.418554334E1,1.884347796E-1,9.823733330E0,8.291130662E-1,9.860460064E0
1.418804193E1,1.453639716E-1,9.799804688E0,8.051848412E-1,9.833901831E0
1.419054053E1,1.214357466E-1,9.775876999E0,7.621139884E-1,9.806290607E0
1.419303907E1,9.750752151E-2,9.756733894E0,8.338986635E-1,9.792790766E0
1.419558907E1,1.214357466E-1,9.766305923E0,7.860422134E-1,9.798639722E0
1.419813907E1,1.022931710E-1,9.766305923E0,7.764709592E-1,9.797658008E0
1.420066214E1,1.501496136E-1,9.799804688E0,7.668996453E-1,9.830913075E0
1.420318521E1,1.357926875E-1,9.766305923E0,7.860422134E-1,9.798828165E0
1.420570829E1,1.740778536E-1,9.775876999E0,7.573283911E-1,9.806713032E0
1.420821052E1,1.597209126E-1,9.795019150E0,7.238288522E-1,9.823025966E0
1.421071276E1,1.262213886E-1,9.766305923E0,7.477570772E-1,9.795703337E0
1.421321500E1,1.692921966E-1,9.795019150E0,7.429714203E-1,9.824615337E0
1.421571724E1,1.740778536E-1,9.766305923E0,6.999006271E-1,9.792900254E0
1.421821948E1,1.310070455E-1,9.766305923E0,7.238288522E-1,9.793968677E0
1.422066948E1,1.310070455E-1,9.775876999E0,7.621139884E-1,9.806413803E0
1.422311948E1,1.214357466E-1,9.771091461E0,7.334001660E-1,9.799329099E0
1.422558058E1,1.310070455E-1,9.780662537E0,7.429714203E-1,9.809716053E0
1.422804167E1,1.692921966E-1,9.823733330E0,7.381857634E-1,9.852883568E0
1.423054006E1,1.645065546E-1,9.771091461E0,7.286145091E-1,9.799600495E0
1.423303844E1,1.310070455E-1,9.799804688E0,7.525427341E-1,9.829529761E0
1.423553683E1,1.836491376E-1,9.804591179E0,7.334001660E-1,9.833697727E0
1.423803521E1,1.597209126E-1,9.804591179E0,7.429714203E-1,9.833998449E0
1.424053355E1,2.027917206E-1,9.766305923E0,7.381857634E-1,9.796263272E0
1.424303261E1,2.075773627E-1,9.780662537E0,7.381857634E-1,9.810676136E0
1.424554704E1,2.315055877E-1,9.809376717E0,7.908278704E-1,9.843925798E0
1.424806146E1,1.645065546E-1,9.823733330E0,7.621139884E-1,9.854624126E0
1.425056053E1,1.453639716E-1,9.814162254E0,6.951149702E-1,9.839821963E0
1.425305954E1,1.645065546E-1,9.809376717E0,7.142575383E-1,9.836721903E0
1.425555860E1,1.262213886E-1,9.790233612E0,7.525427341E-1,9.819924979E0
1.425805771E1,1.166501045E-1,9.785448074E0,6.711867452E-1,9.809133138E0
1.426055678E1,1.070788130E-1,9.799804688E0,7.094719410E-1,9.826036242E0
1.426305584E1,1.357926875E-1,9.780662537E0,7.381857634E-1,9.809419837E0
1.426555490E1,1.501496136E-1,9.804591179E0,6.951149702E-1,9.830347802E0
1.426805360E1,1.597209126E-1,9.775876999E0,6.664010882E-1,9.799865932E0
1.427053547E1,1.405783296E-1,9.790233612E0,7.094719410E-1,9.816913307E0
1.427303417E1,1.453639716E-1,9.790233612E0,6.711867452E-1,9.814290423E0
1.427553282E1,1.357926875E-1,9.775876999E0,6.568298340E-1,9.798858922E0
1.427803146E1,1.836491376E-1,9.766305923E0,6.903293133E-1,9.792395670E0
1.428053016E1,1.740778536E-1,9.771091461E0,6.664010882E-1,9.795336740E0
1.428302886E1,1.357926875E-1,9.804591179E0,6.855437160E-1,9.829466823E0
1.428552756E1,1.453639716E-1,9.799804688E0,6.568298340E-1,9.822867607E0
1.428802620E1,1.740778536E-1,9.804591179E0,6.376872063E-1,9.826848745E0
1.429052495E1,1.501496136E-1,9.799804688E0,6.711867452E-1,9.823910040E0
1.429302526E1,1.692921966E-1,9.775876999E0,7.190431952E-1,9.803746940E0
1.429552558E1,1.884347796E-1,9.795019150E0,7.286145091E-1,9.823888584E0
1.429802433E1,1.501496136E-1,9.775876999E0,7.286145091E-1,9.804141732E0
1.430052302E1,1.932204217E-1,9.809376717E0,7.381857634E-1,9.839010312E0
1.430302178E1,1.884347796E-1,9.814162254E0,7.668996453E-1,9.845883581E0
1.430552052E1,1.597209126E-1,9.790233612E0,7.477570772E-1,9.820047128E0
1.430801928E1,1.357926875E-1,9.761520386E0,7.812566161E-1,9.793675602E0
1.431051808E1,7.836493850E-2,9.775876999E0,7.764709592E-1,9.806978093E0
1.431301683E1,1.214357466E-1,9.804591179E0,7.429714203E-1,9.833451142E0
1.431556683E1,1.118644550E-1,9.766305923E0,7.477570772E-1,9.795528862E0
1.431811683E1,1.214357466E-1,9.766305923E0,7.286145091E-1,9.794200178E0
1.432064615E1,9.750752151E-2,9.799804688E0,7.668996453E-1,9.830249981E0
1.432317547E1,1.788634956E-1,9.790233612E0,7.190431952E-1,9.818232501E0
1.432570474E1,1.214357466E-1,9.780662537E0,7.525427341E-1,9.810322465E0
1.432820751E1,1.549352705E-1,9.775876999E0,7.334001660E-1,9.804573006E0
1.433071032E1,1.788634956E-1,9.780662537E0,7.477570772E-1,9.810835461E0
1.433321308E1,1.740778536E-1,9.795019150E0,7.716853023E-1,9.826912101E0
1.433571589E1,1.645065546E-1,9.771091461E0,7.238288522E-1,9.799245836E0
1.433821865E1,1.692921966E-1,9.795019150E0,7.381857634E-1,9.824254588E0
1.434066865E1,1.692921966E-1,9.818947792E0,7.381857634E-1,9.848112195E0
1.434311865E1,1.549352705E-1,9.809376717E0,6.855437160E-1,9.834523206E0
