"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
7.919047080E-1,-2.469619036E0,6.396110058E0,6.702567577E0
8.019708890E-1,-2.464830637E0,6.424840450E0,6.707355976E0
8.120564950E-1,-2.479195833E0,6.405686855E0,6.716932774E0
8.220332200E-1,-2.474407434E0,6.396110058E0,6.697779179E0
8.320591300E-1,-2.474407434E0,6.376956463E0,6.716932774E0
8.420287180E-1,-2.464830637E0,6.405686855E0,6.707355976E0
8.521236520E-1,-2.460042238E0,6.405686855E0,6.692990780E0
8.621538780E-1,-2.493561029E0,6.396110058E0,6.692990780E0
8.721784880E-1,-2.479195833E0,6.396110058E0,6.697779179E0
8.822646850E-1,-2.488772631E0,6.405686855E0,6.688202381E0
8.921873200E-1,-2.460042238E0,6.429628849E0,6.692990780E0
9.022377590E-1,-2.450465441E0,6.410475254E0,6.707355976E0
9.122827070E-1,-2.469619036E0,6.420052052E0,6.697779179E0
9.222937740E-1,-2.464830637E0,6.420052052E0,6.716932774E0
9.322826090E-1,-2.469619036E0,6.410475254E0,6.716932774E0
9.422940520E-1,-2.474407434E0,6.415263653E0,6.702567577E0
9.523106860E-1,-2.488772631E0,6.400898457E0,6.692990780E0
9.623459360E-1,-2.474407434E0,6.420052052E0,6.707355976E0
9.723608980E-1,-2.488772631E0,6.400898457E0,6.697779179E0
9.823868520E-1,-2.469619036E0,6.410475254E0,6.721721172E0
9.924204470E-1,-2.474407434E0,6.391321659E0,6.702567577E0
1.002497738E0,-2.474407434E0,6.386533260E0,6.659471989E0
1.012530540E0,-2.464830637E0,6.405686855E0,6.716932774E0
1.022496393E0,-2.464830637E0,6.396110058E0,6.688202381E0
1.032511098E0,-2.455253839E0,6.415263653E0,6.654683590E0
1.042546282E0,-2.450465441E0,6.405686855E0,6.707355976E0
1.052572102E0,-2.474407434E0,6.415263653E0,6.697779179E0
1.062602103E0,-2.474407434E0,6.429628849E0,6.697779179E0
1.072616991E0,-2.464830637E0,6.420052052E0,6.678625584E0
1.082724923E0,-2.464830637E0,6.405686855E0,6.683413982E0
1.092679865E0,-2.474407434E0,6.391321659E0,6.712144375E0
1.102698664E0,-2.474407434E0,6.410475254E0,6.678625584E0
1.112723181E0,-2.464830637E0,6.410475254E0,6.702567577E0
1.122762371E0,-2.483984232E0,6.420052052E0,6.712144375E0
1.132798202E0,-2.474407434E0,6.405686855E0,6.692990780E0
1.142865136E0,-2.479195833E0,6.410475254E0,6.692990780E0
1.152826472E0,-2.474407434E0,6.405686855E0,6.721721172E0
1.162881092E0,-2.469619036E0,6.410475254E0,6.683413982E0
1.172884478E0,-2.469619036E0,6.405686855E0,6.692990780E0
1.182926517E0,-2.479195833E0,6.405686855E0,6.702567577E0
1.192923854E0,-2.474407434E0,6.396110058E0,6.707355976E0
1.202964494E0,-2.464830637E0,6.420052052E0,6.697779179E0
1.212985777E0,-2.460042238E0,6.381744862E0,6.712144375E0
1.223015427E0,-2.455253839E0,6.410475254E0,6.707355976E0
1.233044293E0,-2.469619036E0,6.396110058E0,6.683413982E0
1.243077291E0,-2.464830637E0,6.405686855E0,6.702567577E0
1.253091120E0,-2.469619036E0,6.420052052E0,6.716932774E0
1.263125103E0,-2.483984232E0,6.405686855E0,6.692990780E0
1.273145735E0,-2.460042238E0,6.415263653E0,6.692990780E0
1.283195278E0,-2.464830637E0,6.415263653E0,6.673837185E0
1.293195496E0,-2.464830637E0,6.396110058E0,6.683413982E0
1.303275673E0,-2.464830637E0,6.400898457E0,6.692990780E0
1.313254755E0,-2.474407434E0,6.405686855E0,6.712144375E0
1.323286119E0,-2.460042238E0,6.391321659E0,6.697779179E0
1.333313051E0,-2.483984232E0,6.400898457E0,6.673837185E0
1.343334280E0,-2.469619036E0,6.396110058E0,6.716932774E0
1.353360208E0,-2.464830637E0,6.410475254E0,6.697779179E0
1.363388184E0,-2.474407434E0,6.405686855E0,6.716932774E0
1.373410290E0,-2.469619036E0,6.415263653E0,6.683413982E0
1.383464584E0,-2.479195833E0,6.391321659E0,6.697779179E0
1.393479302E0,-2.455253839E0,6.386533260E0,6.697779179E0
1.403557841E0,-2.464830637E0,6.396110058E0,6.712144375E0
1.413524560E0,-2.469619036E0,6.405686855E0,6.683413982E0
1.423551806E0,-2.474407434E0,6.386533260E0,6.678625584E0
1.433586451E0,-2.474407434E0,6.396110058E0,6.692990780E0
1.443725812E0,-2.488772631E0,6.400898457E0,6.702567577E0
1.453651661E0,-2.479195833E0,6.405686855E0,6.678625584E0
1.463778198E0,-2.488772631E0,6.396110058E0,6.697779179E0
1.473757668E0,-2.469619036E0,6.410475254E0,6.721721172E0
1.483852060E0,-2.464830637E0,6.424840450E0,6.697779179E0
1.493819853E0,-2.488772631E0,6.410475254E0,6.702567577E0
1.503773048E0,-2.460042238E0,6.420052052E0,6.673837185E0
1.513921434E0,-2.474407434E0,6.396110058E0,6.716932774E0
1.523829693E0,-2.460042238E0,6.410475254E0,6.688202381E0
1.533912204E0,-2.479195833E0,6.415263653E0,6.683413982E0
1.543901825E0,-2.469619036E0,6.410475254E0,6.688202381E0
1.554011834E0,-2.483984232E0,6.386533260E0,6.702567577E0
1.563980711E0,-2.479195833E0,6.420052052E0,6.683413982E0
1.574069396E0,-2.469619036E0,6.400898457E0,6.740874767E0
1.584066290E0,-2.469619036E0,6.400898457E0,6.692990780E0
1.594041928E0,-2.488772631E0,6.410475254E0,6.678625584E0
1.604018615E0,-2.464830637E0,6.405686855E0,6.688202381E0
1.614039219E0,-2.464830637E0,6.405686855E0,6.673837185E0
1.624083156E0,-2.479195833E0,6.405686855E0,6.726509571E0
1.634113766E0,-2.479195833E0,6.376956463E0,6.707355976E0
